,Id2,Geography,Tot_Pop,MSA_NAME_CLUSTERS,CBSA_NAME,CBSA_ID,cbsa_name,State,Month,Link,TNC_ARRIVAL
249,36780,"Oshkosh-Neenah, WI Metro Area",167059,Oshkosh-Neenah,"Oshkosh-Neenah, WI",36780.0,"Oshkosh-Neenah, WI",WI,Nov,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&cad=rja&uact=8&ved=2ahUKEwjR7uu728zkAhVPiqwKHcr3A18QFjACegQICxAH&url=https%3A%2F%2Fwww.thenorthwestern.com%2Fstory%2Fmoney%2F2015%2F12%2F18%2Fuber-enters-oshkosh-fdl-while-taxis-watch%2F77579688%2F&usg=AOvVaw1PAfBSYVfIa44DAJFsq7Y5,2015.0
250,36980,"Owensboro, KY Metro Area",115857,,,,,,,,2016.0
251,37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",825706,Oxnard-Thousand Oaks-Ventura,"Oxnard-Thousand Oaks-Ventura, CA",37100.0,"Oxnard-Thousand Oaks-Ventura, CA",CA,Jul,https://newsroom.uber.com/central-coast/san-luis-obispo-and-ventura-county-your-uber-has-arrived-2/,2014.0
252,37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",543573,Palm Bay-Melbourne-Titusville,"Palm Bay-Melbourne-Titusville, FL",37340.0,"Palm Bay-Melbourne-Titusville, FL",FL,Dec,https://www.floridatoday.com/story/money/business/2014/12/11/uber-car-service-arrives-brevard-amidst-controversy/20267879/,2014.0
253,37380,"Palm Coast, FL Metro Area",95928,,,,,,,,2016.0
254,37460,"Panama City-Lynn Haven-Panama City Beach, FL Metro Area",169272,Panama City,"Panama City, FL",37460.0,"Panama City-Lynn Haven-Panama City Beach, FL",FL,Mar,https://www.wjhg.com/content/news/Uber-launching-in-Bay-County-on-Friday-415830343.html,2017.0
255,37620,"Parkersburg-Marietta-Vienna, WV-OH Metro Area",162723,,,,,,,,2016.0
256,37700,"Pascagoula, MS Metro Area",162384,,,,,,,,2016.0
257,37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",450009,Pensacola-Ferry Pass-Brent,"Pensacola-Ferry Pass-Brent, FL",37860.0,"Pensacola-Ferry Pass-Brent, FL",FL,Dec,https://newsroom.uber.com/florida/uber-florida-is-expanding-across-the-sunshine-state-3/,2014.0
258,37900,"Peoria, IL Metro Area",378712,Peoria,"Peoria, IL",37900.0,"Peoria, IL",IL,Nov,https://www.pjstar.com/article/20151124/news/151129745,2015.0
259,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",5971483,Philadelphia-Camden-Wilmington,"Philadelphia-Camden-Wilmington, DE-PA-MD",37980.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",DE-PA-MD,Jun,http://techcrunch.com/2012/06/06/after-a-month-of-stealthy-testing-uber-officially-launches-in-philadelphia/,2012.0
260,38060,"Phoenix-Mesa-Glendale, AZ Metro Area",4211213,Phoenix-Mesa-Scottsdale,"Phoenix-Mesa-Scottsdale, AZ",38060.0,"Phoenix-Mesa-Glendale, AZ",AZ,Nov,http://aztechbeat.com/2012/11/uber-launches-its-on-demand-driving-service-publicly-in-phoenix/,2012.0
261,38300,"Pittsburgh, PA Metro Area",2356381,Pittsburgh,"Pittsburgh, PA",38300.0,"Pittsburgh, PA",PA,Mar,https://newsroom.uber.com/us-pennsylvania/uber-officially-launches-in-pittsburgh/,2014.0
262,38340,"Pittsfield, MA Metro Area",131144,Pittsfield,"Pittsfield, MA",38340.0,"Pittsfield, MA",MA,May,https://www.uber.com/blog/boston/uber-in-the-berkshires/,2017.0
263,38540,"Pocatello, ID Metro Area",90438,,,,,,,,2016.0
264,38940,"Port St. Lucie, FL Metro Area",425082,Port St. Lucie,"Port St. Lucie, FL",38940.0,"Port St. Lucie, FL",FL,,,2016.0
265,38860,"Portland-South Portland-Biddeford, ME Metro Area",513899,Portland-South Portland,"Portland-South Portland, ME",38860.0,"Portland-South Portland-Biddeford, ME",ME,Oct,https://newsroom.uber.com/maine/portland-your-uber-is-arriving-now/,2014.0
266,38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2232496,Portland-Vancouver-Hillsboro,"Portland-Vancouver-Hillsboro, OR-WA",38900.0,"Portland-Vancouver-Hillsboro, OR-WA",OR-WA,Jul,https://newsroom.uber.com/vancouver-wa/vancouver-washington-we-have-arrived/,2014.0
267,39100,"Poughkeepsie-Newburgh-Middletown, NY Metro Area",670932,,,,,,,,2016.0
268,39140,"Prescott, AZ Metro Area",211061,,,,,,,,2016.0
269,39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1601498,Providence-Warwick,"Providence-Warwick, RI-MA",39300.0,"Providence-New Bedford-Fall River, RI-MA",RI-MA,May,https://www.uber.com/blog/new-england/providence-greenlight-hub-now-open/,2017.0
270,39340,"Provo-Orem, UT Metro Area",529970,,,,,,,,2016.0
271,39380,"Pueblo, CO Metro Area",159477,Pueblo,"Pueblo, CO",39380.0,"Pueblo, CO",CO,,,2016.0
272,39460,"Punta Gorda, FL Metro Area",159990,,,,,,,,2016.0
273,39540,"Racine, WI Metro Area",195510,Racine,"Racine, WI",39540.0,"Racine, WI",WI,May,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&cad=rja&uact=8&ved=2ahUKEwi9nM7S28zkAhUE26wKHXmSDfEQFjACegQIDBAH&url=https%3A%2F%2Fjournaltimes.com%2Fnews%2Flocal%2Fuber-to-launch-in-racine%2Farticle_b70a0779-d70e-5407-ac25-05fc9ed4e15a.html&usg=AOvVaw3bZuBGqZu2yc_vOBd3ov1U,2015.0
274,39580,"Raleigh-Cary, NC Metro Area",1137552,Raleigh,"Raleigh, NC",39580.0,"Raleigh-Cary, NC",NC,May,https://blog.lyft.com/posts/2014/4/23/lyft-launches-24-cities-in-24-hours-on-the-24th,2014.0
275,39660,"Rapid City, SD Metro Area",126802,,,,,,,,2016.0
276,39740,"Reading, PA Metro Area",411850,Reading,"Reading, PA",39740.0,"Reading, PA",PA,Mar,https://newsroom.uber.com/us-pennsylvania/lancaster-york-and-reading-your-uber-has-arrived/,2015.0
277,39820,"Redding, CA Metro Area",177291,Redding,"Redding, CA",39820.0,"Redding, CA",CA,February,https://www.techwire.net/news/uber-service-arrives-in-redding.html,2016.0
278,39900,"Reno-Sparks, NV Metro Area",426448,Reno,"Reno, NV",39900.0,"Reno-Sparks, NV",NV,Oct,https://newsroom.uber.com/reno/uber-launches-in-the-biggest-little-city/,2014.0
279,40060,"Richmond, VA Metro Area",1261317,Richmond,"Richmond, VA",40060.0,"Richmond, VA",VA,Aug,http://www.richmond.com/business/local/article_fdb57abd-13e5-5070-864d-0e67e522b527.html,2014.0
280,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4245773,Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",40140.0,"Riverside-San Bernardino-Ontario, CA",CA,May,,2014.0
281,40220,"Roanoke, VA Metro Area",308893,Roanoke,"Roanoke, VA",40220.0,"Roanoke, VA",VA,Aug,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=2ahUKEwi19vCM2czkAhUFjq0KHe_UCkcQFjAAegQIBRAB&url=https%3A%2F%2Fwww.roanoke.com%2Fnews%2Flocal%2Fuber-launches-ride-sharing-service-in-roanoke-blacksburg%2Farticle_55a6cafb-2c15-5b78-bf4e-438d6531a18b.html&usg=AOvVaw23cha40l1QJMTa3Bemar8C,2014.0
282,40340,"Rochester, MN Metro Area",186302,Rochester,"Rochester, MN",40340.0,"Rochester, MN",MN,Mar,https://www.uber.com/blog/minneapolis/uber-launches-rochester-st-cloud-mankato/,2017.0
283,40380,"Rochester, NY Metro Area",1054445,Rochester,"Rochester, NY",40380.0,"Rochester, NY",NY,May,https://blog.lyft.com/posts/2014/4/23/lyft-launches-24-cities-in-24-hours-on-the-24th,2014.0
284,40420,"Rockford, IL Metro Area",349287,Rockford,"Rockford, IL",40420.0,"Rockford, IL",IL,Feb,http://www.wifr.com/home/headlines/Ride-Sharing-Program-Uber-Launches-in-Rockford-292033211.html,2015.0
285,40580,"Rocky Mount, NC Metro Area",152477,,,,,,,,2016.0
286,40660,"Rome, GA Metro Area",96274,Rome,"Rome, GA",40660.0,"Rome, GA",GA,,,2016.0
287,40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2154391,Sacramento--Roseville--Arden-Arcade,"Sacramento--Roseville--Arden-Arcade, CA",40900.0,"Sacramento--Arden-Arcade--Roseville, CA",CA,Feb,https://newsroom.uber.com/sacramento/uber-and-sacramento-a-romance-for-the-ages/,2013.0
288,40980,"Saginaw-Saginaw Township North, MI Metro Area",199911,Saginaw,"Saginaw, MI",40980.0,"Saginaw-Saginaw Township North, MI",MI,Mar,https://www.mlive.com/news/saginaw/2017/03/uber_now_serving_saginaw_bay_c.html,2017.0
289,41420,"Salem, OR Metro Area",391721,Salem,"Salem, OR",41420.0,"Salem, OR",OR,Jun,https://www.oregonlive.com/commuting/2017/06/uber_to_launch_service_in_sale.html,2017.0
290,41500,"Salinas, CA Metro Area",416682,Salinas,"Salinas, CA",41500.0,"Salinas, CA",CA,February ,http://www.montereycountyweekly.com/news/local_news/popular-ride-share-company-uber-hits-monterey-county/article_937233da-9431-11e3-afe0-001a4bcf6878.html,2014.0
291,41540,"Salisbury, MD Metro Area",125324,,,,,,,,2016.0
292,41620,"Salt Lake City, UT Metro Area",1128988,Salt Lake City,"Salt Lake City, UT",41620.0,"Salt Lake City, UT",UT,May,https://newsroom.uber.com/us-utah/slc-your-uber-has-arrived-and-its-free/,2014.0
293,41660,"San Angelo, TX Metro Area",112484,San Angelo,"San Angelo, TX",41660.0,"San Angelo, TX",TX,Aug,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=10&cad=rja&uact=8&ved=2ahUKEwiLj5_FzczkAhULS60KHZmtDXYQFjAJegQIAhAB&url=https%3A%2F%2Fwww.myfoxzone.com%2Farticle%2Fnews%2Fuber-is-officially-coming-to-san-angelo%2F462041588&usg=AOvVaw24bGJGmpV_8Tp9MIhWli5-,2017.0
294,41700,"San Antonio-New Braunfels, TX Metro Area",2157897,San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",41700.0,"San Antonio-New Braunfels, TX",TX,Mar,https://newsroom.uber.com/us-texas/saddle-up-san-antonio-your-uberx-has-arrived/,2014.0
295,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",3105989,San Diego-Carlsbad,"San Diego-Carlsbad, CA",41740.0,"San Diego-Carlsbad-San Marcos, CA",CA,Jun,http://techcrunch.com/2012/06/08/uber-san-diego-launch/,2012.0
296,41860,"San Francisco-Oakland-Fremont, CA Metro Area",4345320,San Francisco-Oakland-Hayward,"San Francisco-Oakland-Hayward, CA",41860.0,"San Francisco-Oakland-Fremont, CA",CA,May,https://newsroom.uber.com/ubers-founding/,2010.0
297,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1843255,San Jose-Sunnyvale-Santa Clara,"San Jose-Sunnyvale-Santa Clara, CA",41940.0,"San Jose-Sunnyvale-Santa Clara, CA",CA,,,2016.0
298,42020,"San Luis Obispo-Paso Robles, CA Metro Area",270113,San Luis Obispo-Paso Robles-Arroyo Grande,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",42020.0,"San Luis Obispo-Paso Robles, CA",CA,Jul,http://www.keyt.com/news/uber-now-in-san-luis-obispo/27014206,2014.0
299,41780,"Sandusky, OH Metro Area",77070,,,,,,,,2016.0
300,42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",424712,Santa Maria-Santa Barbara,"Santa Maria-Santa Barbara, CA",42060.0,"Santa Barbara-Santa Maria-Goleta, CA",CA,Oct,https://newsroom.uber.com/central-coast/uber-has-offically-launched-in-santa-barbara/,2013.0
301,42100,"Santa Cruz-Watsonville, CA Metro Area",263054,Santa Cruz-Watsonville,"Santa Cruz-Watsonville, CA",42100.0,"Santa Cruz-Watsonville, CA",CA,April,http://www.santacruztechbeat.com/2014/04/09/uber-announces-santa-cruz-launch-techraising-partnership/,2014.0
302,42140,"Santa Fe, NM Metro Area",144606,Santa Fe,"Santa Fe, NM",42140.0,"Santa Fe, NM",NM,Nov,http://www.abqjournal.com/498586/biz/uber-ride-sharing-coming-to-santa-fe.html,2014.0
303,42220,"Santa Rosa-Petaluma, CA Metro Area",485120,Santa Rosa,"Santa Rosa, CA",42220.0,"Santa Rosa-Petaluma, CA",CA,May,https://www.northbaybusinessjournal.com/industrynews/4185096-181/uber-transit-startup-expands-into,2014.0
304,42340,"Savannah, GA Metro Area",348689,Savannah,"Savannah, GA",42340.0,"Savannah, GA",GA,May,https://www.bizjournals.com/atlanta/morning_call/2015/06/uber-launch-in-savannah-angers-city-taxi-owners.html,2015.0
305,42540,"Scranton--Wilkes-Barre, PA Metro Area",564446,Scranton--Wilkes-Barre--Hazleton,"Scranton--Wilkes-Barre--Hazleton, PA",42540.0,"Scranton--Wilkes-Barre, PA",PA,Feb,https://wnep.com/2015/02/08/uber-arrives-in-scranton-wilkes-barre/,2015.0
306,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",3449059,Seattle-Tacoma-Bellevue,"Seattle-Tacoma-Bellevue, WA",42660.0,"Seattle-Tacoma-Bellevue, WA",WA,Aug,https://newsroom.uber.com/us-washington/2011/08/12/you-are-now-free-to-move-about-seattle/,2011.0
307,42680,"Sebastian-Vero Beach, FL Metro Area",138268,Sebastian-Vero Beach,"Sebastian-Vero Beach, FL",42680.0,"Sebastian-Vero Beach, FL",FL,,,2016.0
308,43100,"Sheboygan, WI Metro Area",115472,Sheboygan,"Sheboygan, WI",43100.0,"Sheboygan, WI",WI,May,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=2&cad=rja&uact=8&ved=2ahUKEwiwnZf128zkAhVJcq0KHWRCBfEQFjABegQIAxAB&url=https%3A%2F%2Fwww.sheboyganpress.com%2Fstory%2Fnews%2F2016%2F05%2F06%2Fuber-comes-sheboygan-sort%2F84023130%2F&usg=AOvVaw0gZ90j1dcHnK5bz8GBkJbM,2016.0
309,43300,"Sherman-Denison, TX Metro Area",121145,,,,,,,,2016.0
310,43340,"Shreveport-Bossier City, LA Metro Area",399799,Shreveport-Bossier City,"Shreveport-Bossier City, LA",43340.0,"Shreveport-Bossier City, LA",LA,Feb,https://www.shreveporttimes.com/story/news/2018/02/14/uber-launch-thursday-shreveport/337493002/,2018.0
311,43580,"Sioux City, IA-NE-SD Metro Area",143882,Sioux City,"Sioux City, SD",43580.0,"Sioux City, IA-NE-SD",SD,May,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=2&cad=rja&uact=8&ved=2ahUKEwjwlv6DzczkAhVSiqwKHXxKBUEQFjABegQIABAB&url=https%3A%2F%2Fsiouxcityjournal.com%2Fnews%2Flocal%2Fuber-starts-cruises-friday-in-sioux-city%2Farticle_137419d4-d154-523f-a784-338afa3b2763.html&usg=AOvVaw2t-NTBiKJuw5Y3wRWVUNuP,2017.0
312,43620,"Sioux Falls, SD Metro Area",229360,Sioux Falls,"Sioux Falls, SD",43620.0,"Sioux Falls, SD",SD,May,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=2ahUKEwjwlv6DzczkAhVSiqwKHXxKBUEQFjAAegQIAxAB&url=https%3A%2F%2Fwww.kotatv.com%2Fcontent%2Fnews%2FUber-arrives-in-South-Dakota-starting-with-Sioux-Falls-509914161.html&usg=AOvVaw1MVuLo4TIyN09KgDR2ArYK,2019.0
313,43780,"South Bend-Mishawaka, IN-MI Metro Area",319157,South Bend-Mishawaka,"South Bend-Mishawaka, IN-MI",43780.0,"South Bend-Mishawaka, IN-MI",IN-MI,Aug,https://drive.uber.com/in/cities/south-bend/,2015.0
314,43900,"Spartanburg, SC Metro Area",284713,,,,,,,,2016.0
315,44060,"Spokane, WA Metro Area",472147,Spokane-Spokane Valley,"Spokane-Spokane Valley, WA",44060.0,"Spokane, WA",WA,May,https://newsroom.uber.com/us-washington/2014/05/08/spokane-your-uberx-is-arriving-now-and-its-free/,2014.0
316,44100,"Springfield, IL Metro Area",210390,Springfield,"Springfield, IL",44100.0,"Springfield, IL",IL,Jan,https://newsroom.uber.com/illinois/springfield-you-uber-is-arriving-now/,2015.0
317,44140,"Springfield, MA Metro Area",693141,Springfield,"Springfield, MA",44140.0,"Springfield, MA",MA,,,2016.0
318,44180,"Springfield, MO Metro Area",435175,Springfield,"Springfield, MO",44180.0,"Springfield, MO",MO,,,2016.0
319,44220,"Springfield, OH Metro Area",138193,,,,,,,,2016.0
320,41060,"St. Cloud, MN Metro Area",189284,St. Cloud,"St. Cloud, MN",41060.0,"St. Cloud, MN",MN,Feb,https://www.sctimes.com/story/news/local/2017/02/25/lyft-finally-comes-st-cloud/98364990/,2017.0
321,41100,"St. George, UT Metro Area",138451,,,,,,,,2016.0
322,41140,"St. Joseph, MO-KS Metro Area",129678,,,,,,,,2016.0
323,41180,"St. Louis, MO-IL Metro Area",2815168,St. Louis,"St. Louis, MO-IL",41180.0,"St. Louis, MO-IL",MO-IL,May,https://fox2now.com/2015/09/21/uber-x-starts-operations-in-st-louis-area/,2017.0
324,44300,"State College, PA Metro Area",154127,State College,"State College, PA",44300.0,"State College, PA",PA,Feb,https://newsroom.uber.com/us-pennsylvania/state-college-your-uber-is-arriving-now/,2015.0
325,44600,"Steubenville-Weirton, OH-WV Metro Area",124257,,,,,,,,2016.0
326,44700,"Stockton, CA Metro Area",687744,Stockton-Lodi,"Stockton-Lodi, CA",44700.0,"Stockton, CA",CA,May,https://www.recordnet.com/article/20140502/a_biz/405020308,2014.0
327,44940,"Sumter, SC Metro Area",107570,Sumter,"Sumter, SC",44940.0,"Sumter, SC",SC,Jun,"http://www.theitem.com/stories/uber-ride-service-begins-in-south-carolina,226988",2014.0
328,45060,"Syracuse, NY Metro Area",662757,Syracuse,"Syracuse, NY",45060.0,"Syracuse, NY",NY,June,https://www.syracuse.com/news/2017/06/fares_for_uber_and_lyft_differ_but_appear_to_be_cheaper_than_syracuse_taxis.html,2017.0
329,45220,"Tallahassee, FL Metro Area",368117,Tallahassee,"Tallahassee, FL",45220.0,"Tallahassee, FL",FL,Aug,http://www.tallahassee.com/story/news/money/2014/08/28/uber-technologies-brings-ride-service-to-tallahassee/14764623/,2014.0
330,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2789116,Tampa-St. Petersburg-Clearwater,"Tampa-St. Petersburg-Clearwater, FL",45300.0,"Tampa-St. Petersburg-Clearwater, FL",FL,,https://www.theledger.com/news/20141204/smartphone-app-uber-car-service-launches-in-the-lakeland-area/1,2014.0
331,45460,"Terre Haute, IN Metro Area",173087,Terre Haute,"Terre Haute, IN",45460.0,"Terre Haute, IN",IN,Mar,https://www.tribstar.com/news/local_news/uber-comes-to-terre-haute/article_7de3bc67-400b-5d14-afb8-0429ba8eca77.html,2017.0
332,45500,"Texarkana, TX-Texarkana, AR Metro Area",136252,,,,,,,,2016.0
333,45780,"Toledo, OH Metro Area",651020,Toledo,"Toledo, OH",45780.0,"Toledo, OH",OH,Jun,https://newsroom.uber.com/us-ohio/uber-toledo-launches-with-free-rides-for-2-weeks-2/,2014.0
334,45820,"Topeka, KS Metro Area",236290,Topeka,"Topeka, KS",45820.0,"Topeka, KS",KS,Apr,http://www2.ljworld.com/news/2015/apr/23/uber-expands-service-lawrence-other-kansas-cities/,2015.0
335,45940,"Trenton-Ewing, NJ Metro Area",366789,,,,,,,,2016.0
336,46060,"Tucson, AZ Metro Area",982154,Tucson,"Tucson, AZ",46060.0,"Tucson, AZ",AZ,Oct,https://www.facebook.com/events/592842194106758,2013.0
337,46140,"Tulsa, OK Metro Area",939345,Tulsa,"Tulsa, OK",46140.0,"Tulsa, OK",OK,Mar,https://newsroom.uber.com/us-oklahoma/tulsa-were-bringing-uber-to-you/,2014.0
338,46220,"Tuscaloosa, AL Metro Area",219785,,,,,,,,2016.0
339,46340,"Tyler, TX Metro Area",210512,,,,,,,,2016.0
340,46540,"Utica-Rome, NY Metro Area",299347,,,,,,,,2016.0
341,46660,"Valdosta, GA Metro Area",137657,,,,,,,,2016.0
342,46700,"Vallejo-Fairfield, CA Metro Area",414305,Vallejo-Fairfield,"Vallejo-Fairfield, CA",46700.0,"Vallejo-Fairfield, CA",CA,,,2016.0
343,47020,"Victoria, TX Metro Area",115396,,,,,,,,2016.0
344,47220,"Vineland-Millville-Bridgeton, NJ Metro Area",157149,,,,,,,,2016.0
345,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",1675343,Virginia Beach-Norfolk-Newport News,"Virginia Beach-Norfolk-Newport News, NC",47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",NC,May,https://blog.lyft.com/posts/2014/4/23/lyft-launches-24-cities-in-24-hours-on-the-24th,2014.0
346,47300,"Visalia-Porterville, CA Metro Area",443688,,,,,,,,2016.0
347,47380,"Waco, TX Metro Area",236028,Waco,"Waco, TX",47380.0,"Waco, TX",TX,Aug,https://www.facebook.com/wacouber/info/?tab=page_info,2014.0
348,47580,"Warner Robins, GA Metro Area",140713,,,,,,,,2016.0
349,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",5610082,Washington-Arlington-Alexandria,"Washington-Arlington-Alexandria, DC-MD-VA-WV",47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",DC-MD-VA-WV,December,https://techcrunch.com/2011/12/15/uberdc/,2011.0
350,47940,"Waterloo-Cedar Falls, IA Metro Area",165095,,,,,,,,2016.0
351,48140,"Wausau, WI Metro Area",134104,,,,,,,,2016.0
352,48300,"Wenatchee-East Wenatchee, WA Metro Area",111324,Wenatchee,"Wenatchee, WA",48300.0,"Wenatchee-East Wenatchee, WA",WA,Sep,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=2ahUKEwjiu-6d28zkAhVPRKwKHUcaDKEQFjAAegQIAhAB&url=https%3A%2F%2Fwww.wenatcheeworld.com%2Fbusiness%2Fride-hailing-service-uber-arrives-in-wenatchee%2Farticle_462db040-ff31-557e-8363-0494a9959492.html&usg=AOvVaw2wzvVHq6fX2v3a4Co1nyCn,2016.0
353,48540,"Wheeling, WV-OH Metro Area",147854,Wheeling,"Wheeling, OH",48540.0,"Wheeling, WV-OH",OH,Aug,https://weelunk.com/wheeling-welcomes-uber/,2017.0
354,48660,"Wichita Falls, TX Metro Area",152209,,,,,,,,2016.0
355,48620,"Wichita, KS Metro Area",622367,Wichita,"Wichita, KS",48620.0,"Wichita, KS",KS,Aug,http://www.kake.com/home/headlines/Uber-arrives-in-Wichita-273053761.html,2014.0
356,48700,"Williamsport, PA Metro Area",116143,Williamsport,"Williamsport, PA",48700.0,"Williamsport, PA",PA,Aug,https://www.northcentralpa.com/news/uber-comes-to-williamsport/article_dcb55581-768e-52f5-b56b-82084736fe51.html,2016.0
357,48900,"Wilmington, NC Metro Area",363766,,,,,,,,2016.0
358,49020,"Winchester, VA-WV Metro Area",128757,,,,,,,,2016.0
359,49180,"Winston-Salem, NC Metro Area",478432,Winston-Salem,"Winston-Salem, NC",49180.0,"Winston-Salem, NC",NC,Jun,https://www.charlotteobserver.com/news/business/article9135194.html,2014.0
360,49340,"Worcester, MA Metro Area",799553,Worcester,"Worcester, CT",49340.0,"Worcester, MA",CT,Oct,https://newsroom.uber.com/boston/worcester-your-uber-is-arriving/,2014.0
361,49420,"Yakima, WA Metro Area",244485,Yakima,"Yakima, WA",49420.0,"Yakima, WA",WA,Dec,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&cad=rja&uact=8&ved=2ahUKEwj5nK2j2czkAhVQgK0KHaCCARUQFjACegQICxAG&url=https%3A%2F%2Fwww.uber.com%2Fnewsroom%2Fyakima-your-uber-has-arrived%2F&usg=AOvVaw3llp2g6PFSTFajsktlkhwP,2016.0
362,49620,"York-Hanover, PA Metro Area",435490,York-Hanover,"York-Hanover, PA",49620.0,"York-Hanover, PA",PA,Nov,http://www.witf.org/news/2016/11/lyft-launches-ride-sharing-service-in-central-pennsylvania.php,2016.0
363,49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",564804,Youngstown-Warren-Boardman,"Youngstown-Warren-Boardman, PA",49660.0,"Youngstown-Warren-Boardman, OH-PA",PA,,,2016.0
364,49700,"Yuba City, CA Metro Area",167194,Yuba City,"Yuba City, CA",49700.0,"Yuba City, CA",CA,,,2016.0
365,49740,"Yuma, AZ Metro Area",196509,,,,,,,,2016.0
